INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,YOJ_Missing,Income_Missing,HOME_Val_Missing,CAR_AGE_Missing,AGE_Missing
5718,0,0,0,57,0,11,54485.66965,No,NA,z_No,M,Masters,Lawyer,23.76053764,Private,5980,1,Pickup,yes,0,0,No,0,8,Highly Urban/ Urban,0,0,1,0,0
5720,0,0,0,54,0,8,217583.6571,No,456526.0114,Yes,z_F,PhD,Manager,28.75476548,Private,31180,11,Pickup,no,0,0,No,2,12,Highly Urban/ Urban,0,0,0,0,0
5721,1,1808,0,37,2,15,42758.46526,No,NA,Yes,z_F,z_High School,z_Blue Collar,24.32883105,Commercial,9480,10,z_SUV,no,1432,3,No,0,11,Highly Urban/ Urban,0,0,1,0,0
5722,0,0,0,57,0,5,67996.86683,No,263803.8202,Yes,M,Bachelors,Manager,55.64613871,Private,18280,1,Van,yes,0,0,No,0,7,Highly Urban/ Urban,0,0,0,0,0
5723,1,5349,1,44,3,13,216411.9907,No,495324.8128,Yes,M,PhD, ,39.6167237,Commercial,28770,1,Panel Truck,no,1312,3,No,0,18,Highly Urban/ Urban,0,0,0,0,0
5724,0,0,0,45,2,12,47342.8977,No,218313.3558,Yes,z_F,z_High School,z_Blue Collar,15.98299248,Commercial,1500,1,Sports Car,no,0,0,No,2,8,z_Highly Rural/ Rural,0,0,0,0,0
5726,0,0,0,49,0,12,70480.57029,No,251426.7953,Yes,z_F,Masters,Lawyer,18.15788376,Private,39560,4,Van,no,0,0,Yes,0,NA,Highly Urban/ Urban,0,0,0,1,0
5727,0,0,0,50,0,15,121746.487,No,NA,Yes,M,Bachelors,z_Blue Collar,29.80273058,Commercial,23490,10,Panel Truck,yes,3181,1,No,0,9,Highly Urban/ Urban,0,0,1,0,0
5729,0,0,3,45,3,6,39314.78167,No,140421.5844,Yes,z_F,Bachelors,Manager,27.44691183,Commercial,28870,1,Pickup,no,4792,1,No,3,3,Highly Urban/ Urban,0,0,0,0,0
5730,0,0,0,41,3,8,NA,Yes,0,z_No,z_F,Bachelors,Manager,8.077613203,Private,12510,10,Sports Car,no,5439,2,No,3,NA,Highly Urban/ Urban,0,1,0,1,0
5731,0,0,0,60,0,0,0,No,86874.16428,Yes,z_F,PhD,Home Maker,23.70005668,Private,7500,9,z_SUV,no,0,0,No,0,12,z_Highly Rural/ Rural,0,0,0,0,0
5732,0,0,0,46,0,11,104016.5238,No,0,z_No,M,Masters, ,13.15129845,Commercial,21610,1,Van,no,28005,3,No,6,15,Highly Urban/ Urban,0,0,0,0,0
5733,1,1710,0,48,0,0,0,No,0,Yes,M,z_High School,Student,29.87536198,Commercial,10940,1,Pickup,yes,0,0,No,0,12,z_Highly Rural/ Rural,0,0,0,0,0
5736,0,0,0,52,0,14,126864.5595,No,346248.7892,z_No,M,Masters,Lawyer,16.48645433,Private,14440,1,Minivan,yes,30341,3,No,1,15,Highly Urban/ Urban,0,0,0,0,0
5737,0,0,0,40,0,10,29498.57839,No,129020.9834,z_No,z_F,z_High School,Home Maker,23.36859009,Private,8450,14,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
5738,0,0,0,52,0,NA,51668.97961,No,234453.6354,Yes,M,Bachelors,Professional,35.39763385,Private,15780,13,Minivan,yes,0,0,No,2,7,Highly Urban/ Urban,1,0,0,0,0
5739,0,0,0,52,0,15,85288.15462,No,218201.9091,Yes,M,Bachelors,Manager,31.0943194,Private,17480,1,Van,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
5740,0,0,1,44,3,15,55989.27744,No,153738.1774,Yes,M,z_High School,Clerical,46.36833786,Commercial,7100,3,Pickup,yes,0,0,No,0,3,z_Highly Rural/ Rural,0,0,0,0,0
5741,0,0,1,36,2,13,NA,No,143787.2911,Yes,M,<High School,z_Blue Collar,35.40268833,Private,16990,10,Minivan,no,0,0,Yes,0,1,Highly Urban/ Urban,0,1,0,0,0
5742,1,865,1,44,1,11,27051.69463,Yes,0,z_No,z_F,z_High School,Clerical,14.57509015,Private,8610,6,Sports Car,no,4321,3,No,8,3,Highly Urban/ Urban,0,0,0,0,0
5744,1,1942,0,43,0,11,40791.2562,No,197872.9095,Yes,M,z_High School,Clerical,6.589854991,Commercial,9480,4,Pickup,yes,3507,2,No,1,1,Highly Urban/ Urban,0,0,0,0,0
5745,0,0,0,45,4,17,85428.24981,Yes,236049.5672,z_No,z_F,z_High School,Student,16.23604484,Private,7890,6,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
5746,0,0,0,49,0,11,20116.21603,No,145780.7033,z_No,z_F,Masters,Home Maker,53.70584525,Private,20900,1,Sports Car,no,0,0,No,0,11,z_Highly Rural/ Rural,0,0,0,0,0
5747,0,0,0,50,0,13,144932.0807,No,390894.5374,z_No,M,Masters,Manager,41.86475958,Private,20990,1,Minivan,yes,0,0,No,0,15,Highly Urban/ Urban,0,0,0,0,0
5748,0,0,0,32,1,15,69557.32419,No,244290.8017,Yes,z_F,z_High School,z_Blue Collar,46.51363743,Commercial,11660,1,z_SUV,no,0,0,No,0,9,z_Highly Rural/ Rural,0,0,0,0,0
5749,0,0,0,42,2,12,67644.38779,No,233084.7792,Yes,z_F,Bachelors,z_Blue Collar,25.28810912,Commercial,8260,6,z_SUV,no,6730,3,No,6,8,Highly Urban/ Urban,0,0,0,0,0
5750,0,0,0,31,2,12,18902.50245,No,93797.38905,Yes,z_F,<High School,Clerical,47.55963455,Private,18060,1,z_SUV,no,0,0,No,4,7,Highly Urban/ Urban,0,0,0,0,0
5751,0,0,0,39,0,8,89712.41113,No,0,z_No,z_F,Bachelors,Manager,53.9741235,Private,22810,11,z_SUV,no,988,2,No,0,11,Highly Urban/ Urban,0,0,0,0,0
5752,0,0,0,53,0,13,23846.54038,No,108260.8598,z_No,z_F,Bachelors,Manager,51.34464303,Private,17970,7,z_SUV,no,0,0,No,2,14,Highly Urban/ Urban,0,0,0,0,0
5753,0,0,1,38,3,12,6610.694875,No,122610.1167,Yes,M,Bachelors,Home Maker,38.61012545,Private,11810,10,Pickup,no,0,0,No,0,14,z_Highly Rural/ Rural,0,0,0,0,0
5757,0,0,0,32,0,13,62506.77387,No,175141.6462,z_No,z_F,Bachelors,z_Blue Collar,47.77525798,Commercial,32090,3,Pickup,no,42535,3,No,5,1,Highly Urban/ Urban,0,0,0,0,0
5758,0,0,0,51,0,12,30758.35756,No,NA,Yes,M,<High School,z_Blue Collar,54.8459548,Private,15340,6,Minivan,yes,4868,2,No,6,5,Highly Urban/ Urban,0,0,1,0,0
5759,0,0,0,50,0,10,22365.10807,No,131413.4244,Yes,z_F,z_High School,Clerical,16.79931788,Private,6500,11,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
5760,1,4538,0,33,2,10,93257.7941,No,291199.6403,Yes,M,Bachelors,Professional,66.21720163,Commercial,20120,9,Van,no,5480,4,No,1,7,Highly Urban/ Urban,0,0,0,0,0
5761,0,0,0,54,0,16,33472.26803,No,198199.6492,Yes,M,<High School,z_Blue Collar,29.27827041,Private,14150,4,Minivan,yes,46753,1,Yes,4,1,Highly Urban/ Urban,0,0,0,0,0
5762,0,0,0,47,0,10,42991.22866,No,175566.8864,Yes,M,<High School,Clerical,9.57784585,Private,20720,4,Van,yes,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
5763,0,0,0,49,0,12,100260.4241,No,0,z_No,M,Bachelors,Manager,42.76385604,Commercial,11370,7,Pickup,yes,2957,1,No,5,13,Highly Urban/ Urban,0,0,0,0,0
5764,1,24590.7321,2,42,3,9,65597.63933,No,NA,Yes,M,Masters,Manager,34.96185073,Commercial,5700,1,Pickup,no,4332,1,No,4,10,Highly Urban/ Urban,0,0,1,0,0
5765,1,3649,0,35,0,12,NA,No,223333.2667,z_No,M,PhD,Manager,60.60074348,Private,13230,6,Minivan,yes,4292,3,No,4,NA,Highly Urban/ Urban,0,1,0,1,0
5767,0,0,0,41,2,13,153270.1758,No,382564.2612,Yes,z_F,Bachelors,z_Blue Collar,12.3820024,Commercial,30480,4,Pickup,no,31683,1,Yes,5,6,Highly Urban/ Urban,0,0,0,0,0
5768,0,0,0,55,0,9,60435.89729,No,248156.583,Yes,z_F,Bachelors,z_Blue Collar,34.26698332,Commercial,17300,6,Minivan,no,0,0,No,0,9,Highly Urban/ Urban,0,0,0,0,0
5769,0,0,0,45,0,12,43998.05785,No,NA,Yes,z_F,Masters,Manager,16.11319228,Private,20430,4,Pickup,no,0,0,No,1,15,Highly Urban/ Urban,0,0,1,0,0
5771,0,0,0,53,0,16,90526.43341,No,262538.2904,Yes,M,Bachelors,Professional,5,Commercial,30810,1,Panel Truck,no,0,0,No,0,NA,z_Highly Rural/ Rural,0,0,0,1,0
5772,0,0,0,36,0,9,111961.4699,No,0,z_No,M,Bachelors,z_Blue Collar,32.74236138,Commercial,16300,1,Van,no,9055,2,No,0,12,Highly Urban/ Urban,0,0,0,0,0
5773,0,0,0,40,1,14,64520.08798,Yes,231034.7042,z_No,M,Masters,Lawyer,11.99238916,Private,10480,10,Pickup,yes,3295,2,No,1,14,Highly Urban/ Urban,0,0,0,0,0
5777,0,0,0,39,1,10,34236.61241,No,108663.2096,Yes,z_F,Bachelors,Home Maker,56.50441321,Private,7730,1,Sports Car,no,0,0,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
5779,0,0,0,52,1,14,63936.23739,No,198076.591,Yes,z_F,z_High School,z_Blue Collar,33.6158729,Commercial,27240,10,Pickup,no,0,0,No,2,1,Highly Urban/ Urban,0,0,0,0,0
5780,0,0,0,30,2,14,36719.69538,No,162538.0811,Yes,z_F,z_High School,z_Blue Collar,46.35934574,Commercial,13410,4,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
5781,0,0,0,36,3,0,0,No,111774.5806,Yes,z_F,<High School,Home Maker,17.11112968,Private,5100,6,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
5782,0,0,0,46,0,11,108439.4609,No,361874.7459,z_No,M,PhD,Manager,22.83046747,Commercial,28250,13,Panel Truck,no,5293,3,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
5783,1,5800,0,44,0,NA,27221.77371,No,0,z_No,M,<High School,z_Blue Collar,25.39578153,Commercial,8620,1,Pickup,yes,0,0,No,1,1,z_Highly Rural/ Rural,1,0,0,0,0
5784,0,0,0,45,0,9,63431.76493,No,218921.6293,z_No,z_F,Bachelors,z_Blue Collar,47.38571154,Commercial,12340,6,z_SUV,no,1201,3,No,6,15,Highly Urban/ Urban,0,0,0,0,0
5785,0,0,0,45,2,13,170576.4983,No,NA,Yes,M,Masters,Professional,42.41741652,Commercial,30030,8,Panel Truck,no,7097,1,Yes,4,NA,Highly Urban/ Urban,0,0,1,1,0
5788,0,0,0,43,0,NA,74276.3381,No,NA,Yes,z_F,z_High School,Professional,34.255082,Private,12640,6,z_SUV,no,31392,1,Yes,4,1,Highly Urban/ Urban,1,0,1,0,0
5789,0,0,0,56,0,12,37695.02637,No,191351.466,Yes,z_F,z_High School,Clerical,27.0257935,Private,19530,9,Minivan,no,0,0,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
5790,0,0,0,26,4,12,27666.27202,No,0,Yes,z_F,z_High School,Clerical,5,Private,20310,9,z_SUV,no,6596,1,No,6,9,z_Highly Rural/ Rural,0,0,0,0,0
5792,0,0,0,53,0,5,183295.8455,No,0,z_No,M,PhD,Manager,20.57952362,Private,7330,1,Minivan,yes,5274,1,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
5793,0,0,0,50,0,14,31888.80563,No,169899.3062,Yes,z_F,<High School,Clerical,23.91461034,Private,11050,6,z_SUV,no,0,0,No,4,6,z_Highly Rural/ Rural,0,0,0,0,0
5795,1,5089,0,56,0,13,33193.3576,No,149500.0009,Yes,M,z_High School,z_Blue Collar,39.94099789,Commercial,11480,4,Pickup,no,4196,2,No,1,1,Highly Urban/ Urban,0,0,0,0,0
5796,0,0,1,37,1,10,65715.10863,No,240441.2861,Yes,z_F,z_High School,z_Blue Collar,32.22998743,Commercial,11770,4,z_SUV,no,0,0,No,0,9,Highly Urban/ Urban,0,0,0,0,0
5797,1,6931,1,53,1,0,0,No,NA,Yes,z_F,<High School,Student,8.281618293,Private,1700,7,Sports Car,no,4543,2,No,4,1,Highly Urban/ Urban,0,0,1,0,0
5798,0,0,0,38,1,10,91424.4777,Yes,247423.2271,z_No,z_F,Bachelors,Professional,27.22055315,Private,14440,1,z_SUV,no,0,0,Yes,1,8,Highly Urban/ Urban,0,0,0,0,0
5799,0,0,0,44,0,12,55240.97562,No,205176.9759,z_No,M,z_High School,z_Blue Collar,40.11471586,Commercial,14200,1,Minivan,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
5800,0,0,0,51,0,15,37173.76981,No,NA,Yes,M,Bachelors,z_Blue Collar,25.93349059,Commercial,19260,5,Van,no,0,0,No,5,1,Highly Urban/ Urban,0,0,1,0,0
5801,0,0,0,49,0,12,120693.6868,No,342406.986,z_No,M,Masters,Lawyer,37.87323894,Private,13800,3,Minivan,no,0,0,No,0,19,Highly Urban/ Urban,0,0,0,0,0
5802,0,0,0,41,0,14,66405.20166,No,222433.6525,Yes,z_F,Bachelors,Professional,32.57860764,Commercial,25420,4,Pickup,no,0,0,No,0,16,Highly Urban/ Urban,0,0,0,0,0
5805,0,0,0,55,0,14,91609.72575,No,296000.7146,Yes,M,z_High School,z_Blue Collar,50.98167346,Commercial,7000,6,Pickup,yes,7409,3,No,3,8,Highly Urban/ Urban,0,0,0,0,0
5806,1,5871,0,49,0,8,39489.88622,No,175057.4912,z_No,z_F,z_High School,Professional,61.29226719,Private,5450,1,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
5807,0,0,0,56,0,0,0,No,0,z_No,z_F,z_High School,Student,33.35142532,Commercial,7100,11,Sports Car,no,0,0,No,0,8,z_Highly Rural/ Rural,0,0,0,0,0
5809,0,0,0,48,0,13,166906.569,No,450604.9203,z_No,z_F,Masters,Lawyer,24.15326332,Private,22990,1,Minivan,no,0,0,No,2,7,Highly Urban/ Urban,0,0,0,0,0
5811,1,52063.35408,0,39,0,NA,NA,No,212189.6086,Yes,M,Bachelors,Clerical,15.40588821,Commercial,22120,4,Van,yes,654,3,No,3,11,Highly Urban/ Urban,1,1,0,0,0
5812,0,0,0,50,0,3,87331.83058,No,265922.9203,Yes,M,Bachelors,z_Blue Collar,49.05192735,Commercial,24060,6,Panel Truck,no,0,0,No,1,11,z_Highly Rural/ Rural,0,0,0,0,0
5814,0,0,0,36,1,10,89508.70059,No,265394.2708,Yes,M,Bachelors,Professional,29.20416534,Private,30180,1,Minivan,no,5288,3,No,6,12,Highly Urban/ Urban,0,0,0,0,0
5815,0,0,0,41,0,15,32437.32548,No,140263.5624,Yes,M,Bachelors,z_Blue Collar,36.64548485,Commercial,19820,10,Minivan,yes,7501,1,No,3,12,Highly Urban/ Urban,0,0,0,0,0
5816,0,0,0,38,2,14,137074.8088,No,NA,Yes,z_F,Masters,Manager,33.5408986,Private,17010,1,z_SUV,no,0,0,Yes,0,16,Highly Urban/ Urban,0,0,1,0,0
5817,1,5803,1,38,1,13,7443.278974,No,NA,Yes,M,<High School,Student,21.43735661,Commercial,6040,4,Pickup,yes,0,0,No,1,1,Highly Urban/ Urban,0,0,1,0,0
5818,1,3779,0,47,0,NA,82992.36904,No,231456.8914,Yes,z_F,Masters,Manager,46.92174403,Private,9800,1,z_SUV,no,38649,3,No,7,1,Highly Urban/ Urban,1,0,0,0,0
5819,1,1361.237222,0,50,0,11,68516.6143,No,0,z_No,M,Masters, ,52.00740025,Commercial,26290,6,Panel Truck,yes,0,0,No,0,12,Highly Urban/ Urban,0,0,0,0,0
5820,0,0,0,50,0,NA,157531.4456,No,0,z_No,z_F,Masters,Lawyer,55.67897328,Private,35550,7,Minivan,no,4156,4,No,6,17,Highly Urban/ Urban,1,0,0,0,0
5821,1,16652.05905,0,35,0,9,26048.36251,No,0,z_No,M,z_High School,Clerical,41.59846321,Commercial,28370,4,Panel Truck,yes,0,0,No,3,1,Highly Urban/ Urban,0,0,0,0,0
5822,1,1050,0,35,1,6,17972.38359,No,109055.9402,Yes,M,<High School,Clerical,34.52467106,Private,14050,7,Minivan,yes,6890,3,No,4,1,Highly Urban/ Urban,0,0,0,0,0
5823,0,0,0,57,0,12,106922.4786,No,285967.9089,z_No,M,Bachelors,Professional,57.21555446,Commercial,23640,1,Panel Truck,yes,4169,2,No,1,7,Highly Urban/ Urban,0,0,0,0,0
5824,1,27521.49698,0,50,0,7,50899.07864,No,0,z_No,z_F,z_High School,z_Blue Collar,55.46133431,Commercial,11590,10,z_SUV,no,0,0,No,3,1,Highly Urban/ Urban,0,0,0,0,0
5825,1,5019,0,43,0,10,61205.5171,No,NA,z_No,M,Bachelors,Manager,31.91131344,Commercial,24450,1,Panel Truck,yes,4752,1,No,2,1,Highly Urban/ Urban,0,0,1,0,0
5826,0,0,1,39,2,13,NA,Yes,299021.3654,z_No,M,Bachelors,Manager,49.64164639,Private,16550,7,Minivan,yes,9627,2,No,4,12,Highly Urban/ Urban,0,1,0,0,0
5827,0,0,0,42,0,12,42589.11191,No,152629.0647,Yes,M,z_High School,Clerical,76.14858378,Private,10900,6,Pickup,yes,0,0,No,1,7,Highly Urban/ Urban,0,0,0,0,0
5829,0,0,0,43,0,11,91165.10544,No,274668.1147,z_No,M,Masters,Lawyer,5,Private,14920,7,Minivan,no,4099,1,No,1,17,Highly Urban/ Urban,0,0,0,0,0
5830,0,0,0,36,2,0,0,No,73667.99288,Yes,z_F,<High School,Home Maker,33.4833324,Private,7530,1,Sports Car,no,9895,2,No,4,3,Highly Urban/ Urban,0,0,0,0,0
5831,1,8446,0,53,0,12,46978.91771,No,212162.5602,z_No,M,z_High School,z_Blue Collar,23.89179382,Commercial,4580,10,Minivan,yes,5011,2,No,1,9,Highly Urban/ Urban,0,0,0,0,0
5832,1,1803.939306,0,38,2,8,47365.76198,Yes,0,z_No,z_F,z_High School,z_Blue Collar,65.82918425,Commercial,6240,1,z_SUV,no,0,0,No,1,6,Highly Urban/ Urban,0,0,0,0,0
5833,0,0,0,53,0,5,NA,No,0,z_No,z_F,<High School,z_Blue Collar,48.54954565,Private,9590,10,z_SUV,no,40763,3,No,2,5,Highly Urban/ Urban,0,1,0,0,0
5834,1,8441,0,53,0,0,NA,No,136779.7067,Yes,z_F,z_High School,Home Maker,45.58845481,Private,7100,13,z_SUV,no,0,0,No,1,NA,Highly Urban/ Urban,0,1,0,1,0
5835,0,0,0,40,0,11,24189.18541,No,100892.327,Yes,z_F,<High School,Clerical,14.06575071,Private,9510,6,Sports Car,no,3961,2,No,0,6,Highly Urban/ Urban,0,0,0,0,0
5836,1,2986,0,53,0,0,0,No,74945.32769,Yes,z_F,z_High School,Home Maker,55.55582052,Private,1500,4,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
5837,1,5791,0,45,1,10,102764.5124,Yes,0,z_No,z_F,Masters,Lawyer,43.24619421,Private,18150,1,Minivan,no,5796,2,No,0,17,Highly Urban/ Urban,0,0,0,0,0
5838,0,0,0,32,2,14,37319.83597,No,157137.2634,Yes,M,z_High School,z_Blue Collar,40.08034397,Commercial,7600,6,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban,0,0,0,0,0
5840,0,0,0,39,1,17,14054.27687,No,98183.61841,Yes,z_F,<High School,Clerical,35.19215308,Private,13690,6,Minivan,no,0,0,No,4,1,z_Highly Rural/ Rural,0,0,0,0,0
5841,1,6022,0,45,0,9,61709.5086,No,255336.5831,Yes,M,Bachelors,Professional,33.57958572,Commercial,9040,6,Pickup,yes,0,0,No,0,11,Highly Urban/ Urban,0,0,0,0,0
5845,0,0,0,34,1,13,37805.95493,No,173129.9618,Yes,z_F,Bachelors,Clerical,46.1387058,Private,4800,6,Sports Car,no,0,0,No,0,8,z_Highly Rural/ Rural,0,0,0,0,0
5846,0,0,0,36,3,11,101575.1127,Yes,282820.9345,z_No,M,Bachelors,Professional,48.35624832,Private,5100,1,Minivan,yes,2862,3,No,1,11,Highly Urban/ Urban,0,0,0,0,0
5848,1,9058.568089,0,28,1,7,21970.45936,Yes,0,z_No,M,<High School,z_Blue Collar,60.42148663,Private,7950,10,Pickup,no,2004,3,No,3,6,Highly Urban/ Urban,0,0,0,0,0
5849,0,0,1,55,1,11,31874.80619,Yes,0,z_No,M,<High School,z_Blue Collar,18.49434555,Private,17910,1,Minivan,yes,41844,3,No,1,1,Highly Urban/ Urban,0,0,0,0,0
5850,0,0,0,50,0,10,150619.4592,No,404944.5327,z_No,M,Bachelors,Professional,46.07214956,Commercial,21680,1,Van,yes,0,0,No,0,14,z_Highly Rural/ Rural,0,0,0,0,0
5852,0,0,1,36,2,10,6527.95028,No,0,Yes,z_F,<High School,Home Maker,15.34131813,Private,5750,7,z_SUV,no,11290,1,No,7,3,Highly Urban/ Urban,0,0,0,0,0
5853,1,3591,0,54,0,12,64422.65982,No,216645.2651,z_No,M,PhD,Doctor,20.49021458,Private,17350,1,Van,yes,0,0,No,0,16,Highly Urban/ Urban,0,0,0,0,0
5855,1,13720.4252,0,47,0,0,0,No,84486.12563,z_No,z_F,Bachelors,Home Maker,31.61600759,Private,8140,10,Sports Car,no,41175,2,Yes,3,1,Highly Urban/ Urban,0,0,0,0,0
5856,0,0,0,39,1,12,129131.5259,Yes,335179.9703,z_No,z_F,PhD,Lawyer,29.85363194,Private,18310,1,Minivan,no,0,0,No,0,25,Highly Urban/ Urban,0,0,0,0,0
5858,1,2667,0,47,0,10,119454.3787,No,0,z_No,z_F,Masters, ,22.55356411,Commercial,27530,1,Pickup,no,0,0,Yes,0,14,Highly Urban/ Urban,0,0,0,0,0
5859,0,0,0,62,0,13,29452.75345,No,135076.2112,Yes,M,Bachelors,Professional,26.34711856,Private,17090,22,z_SUV,no,0,0,No,0,17,Highly Urban/ Urban,0,0,0,0,0
5860,0,0,0,51,0,12,62349.11221,No,202626.5687,Yes,M,Bachelors,z_Blue Collar,37.76277976,Commercial,12830,4,Minivan,yes,6127,2,No,6,7,Highly Urban/ Urban,0,0,0,0,0
5861,0,0,0,45,2,NA,62808.18731,No,237038.1749,Yes,z_F,Bachelors,Manager,45.44404769,Private,17110,6,z_SUV,no,1266,3,No,1,12,Highly Urban/ Urban,1,0,0,0,0
5862,0,0,0,62,0,15,35295.76402,No,189767.0492,Yes,z_F,z_High School,Manager,43.64368033,Private,18950,6,Sports Car,no,4764,2,No,8,9,Highly Urban/ Urban,0,0,0,0,0
5863,0,0,0,40,2,10,98471.45247,Yes,309481.1929,z_No,z_F,Masters,Professional,40.03090215,Private,6460,11,z_SUV,no,3495,1,No,3,NA,Highly Urban/ Urban,0,0,0,1,0
5864,0,0,0,50,0,0,0,No,0,z_No,z_F,<High School,Home Maker,32.96413285,Private,9490,1,z_SUV,no,0,0,No,0,5,z_Highly Rural/ Rural,0,0,0,0,0
5865,0,0,2,45,2,NA,27266.08057,Yes,0,z_No,z_F,<High School,Clerical,23.11295693,Private,10020,17,z_SUV,no,5788,2,No,1,6,Highly Urban/ Urban,1,0,0,0,0
5867,1,20263.71504,0,27,0,10,25563.64757,No,0,z_No,z_F,<High School,z_Blue Collar,25.56750409,Private,9070,6,z_SUV,no,0,0,No,2,1,Highly Urban/ Urban,0,0,0,0,0
5868,0,0,0,40,0,11,54416.60509,No,192028.4758,z_No,M,z_High School,z_Blue Collar,56.51810902,Private,22180,1,Minivan,yes,0,0,No,2,7,Highly Urban/ Urban,0,0,0,0,0
5869,1,5487,0,56,0,14,54285.64124,No,0,z_No,M,z_High School,z_Blue Collar,52.45151877,Commercial,10040,1,Pickup,yes,6216,1,No,4,NA,Highly Urban/ Urban,0,0,0,1,0
5870,0,0,0,42,1,14,125243.1982,No,360647.4127,Yes,z_F,Bachelors,z_Blue Collar,52.09994252,Commercial,30390,6,Sports Car,no,0,0,No,2,13,z_Highly Rural/ Rural,0,0,0,0,0
5871,0,0,0,64,0,12,120538.6365,No,366172.755,Yes,z_F,Masters,Lawyer,45.99695897,Private,24780,1,z_SUV,no,0,0,No,0,17,Highly Urban/ Urban,0,0,0,0,0
5872,0,0,0,50,0,8,40552.41172,No,163185.9112,Yes,M,z_High School,z_Blue Collar,5,Commercial,9350,1,Pickup,no,38792,3,No,3,NA,Highly Urban/ Urban,0,0,0,1,0
5873,1,1745,0,52,0,13,18426.46404,No,137472.8973,z_No,M,<High School,Clerical,13.92351163,Private,8540,6,Pickup,no,3653,1,No,2,1,Highly Urban/ Urban,0,0,0,0,0
5875,0,0,0,32,2,13,21203.50045,No,0,Yes,z_F,<High School,Student,10.25765706,Private,13450,10,Minivan,no,0,0,No,2,1,Highly Urban/ Urban,0,0,0,0,0
5876,1,6639,0,46,0,12,28995.89397,No,137890.9687,z_No,z_F,z_High School,Clerical,60.07886087,Private,9200,4,Minivan,no,0,0,No,1,9,Highly Urban/ Urban,0,0,0,0,0
5877,0,0,0,58,0,12,181619.8331,No,500309.1525,Yes,z_F,Masters, ,44.88149627,Commercial,23730,10,Pickup,no,0,0,No,0,16,Highly Urban/ Urban,0,0,0,0,0
5878,1,5984,0,36,3,19,34658.07492,No,191264.2451,Yes,z_F,z_High School,z_Blue Collar,24.69007059,Commercial,8290,6,z_SUV,no,30192,1,Yes,7,1,Highly Urban/ Urban,0,0,0,0,0
5879,0,0,0,38,3,NA,NA,Yes,0,z_No,z_F,Bachelors,Professional,35.99094976,Commercial,21030,1,Pickup,no,0,0,No,0,7,z_Highly Rural/ Rural,1,1,0,0,0
5880,0,0,0,46,0,12,132651.0466,No,340258.2695,Yes,z_F,Masters,Professional,10.85165936,Private,1500,3,z_SUV,no,0,0,No,1,12,Highly Urban/ Urban,0,0,0,0,0
5881,0,0,0,43,3,15,74517.77616,No,268679.6033,Yes,z_F,<High School,z_Blue Collar,38.5614528,Private,23170,3,Minivan,no,1464,2,No,5,1,Highly Urban/ Urban,0,0,0,0,0
5882,0,0,0,33,1,15,17685.50768,No,92706.89075,Yes,z_F,z_High School,Clerical,19.48314905,Private,6570,1,z_SUV,no,10388,1,No,3,5,Highly Urban/ Urban,0,0,0,0,0
5883,0,0,1,44,2,10,39076.93621,No,154749.0925,Yes,z_F,z_High School,Clerical,41.23574229,Private,12880,18,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural,0,0,0,0,0
5884,0,0,0,38,1,9,10630.8194,Yes,0,z_No,z_F,z_High School,Student,60.98236749,Private,8290,4,z_SUV,no,0,0,Yes,3,6,z_Highly Rural/ Rural,0,0,0,0,0
5885,0,0,0,45,1,15,28724.95889,No,NA,Yes,z_F,z_High School,Clerical,50.77316214,Private,6000,1,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural,0,0,1,0,0
5887,0,0,0,42,1,8,85663.6144,Yes,258770.7057,z_No,z_F,PhD,Doctor,17.83641278,Private,5700,10,Sports Car,no,0,0,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
5888,1,5505,2,39,2,12,46674.28745,Yes,200479.1432,z_No,z_F,Bachelors,Professional,41.84850006,Private,12330,16,z_SUV,no,652,2,No,0,NA,Highly Urban/ Urban,0,0,0,1,0
