"","y","AGE","INCOME","TRAVTIME","BLUEBOOK","OLDCLAIM","CLM_FREQ","MVR_PTS"
"4974",0,40,44029.12717,5,9900,0,0,0
"4975",0,52,61987.63316,24.14144711,12900,0,0,0
"4977",0,54,52087.57204,35.76123473,10470,0,0,0
"4978",0,46,43219.78289,28.37487252,6100,2882,1,4
"4979",0,56,69098.19962,20.81628527,11800,0,0,0
"4980",0,44,89782.0293,45.3732326,10260,0,0,0
"4981",0,36,76844.85798,33.90749088,17420,0,0,0
"4982",0,56,1336.309127,17.68512029,16140,0,0,2
"4983",0,50,78100.39417,27.83919412,13380,0,0,0
"4984",1,40,40015.33681,15.30971101,25120,0,0,2
"4985",0,53,62404.50192,39.03199372,11400,0,0,0
"4987",0,45,86810.15713,44.25768379,17670,0,0,1
"4989",1,44,0,64.86732547,5900,3218,1,7
"4991",0,44,81965.58461,23.13397018,19600,3592,3,6
"4993",0,48,0,19.88571257,8470,21949,2,0
"4994",0,36,40833.58575,48.06717624,10080,0,0,0
"4997",1,39,23919.17717,28.98250113,5400,4031,1,4
"4999",0,48,77039.34597,24.8330775,9200,0,0,0
"5000",0,61,0,62.37286361,16430,3106,1,6
"5001",0,44,0,21.07513093,16560,0,0,2
"5002",0,61,41348.54548,56.29412178,14460,0,0,0
"5003",0,52,40555.80862,29.82940192,11860,0,0,2
"5005",1,44,111701.1739,31.52222463,16370,4873,2,1
"5006",1,50,71543.97433,35.57270294,29900,10768,3,0
"5007",0,62,96414.64453,5,7700,0,0,1
"5009",0,48,185747.3377,11.8032695,40260,0,0,0
"5010",0,55,54276.05863,27.83422656,23470,0,0,3
"5011",1,44,29914.19744,40.87456466,5900,0,0,1
"5012",0,50,NA,45.86039746,18460,1226,1,0
"5014",0,42,86215.67215,45.55454182,4970,0,0,5
"5015",0,57,135360.7728,40.88058833,15040,0,0,1
"5016",0,39,69513.65558,19.7925216,8450,0,0,1
"5017",0,42,34560.09612,36.10796022,21040,0,0,2
"5018",1,40,82565.37196,13.74231438,26440,3699,3,0
"5020",0,48,47747.97051,45.28606024,11070,23937,5,0
"5021",0,38,107958.3189,11.41675235,24270,0,0,1
"5022",0,39,52051.84797,41.56789598,12690,0,0,1
"5023",0,46,116667.9956,29.99631642,31180,0,0,1
"5025",0,33,56404.60797,32.11388972,29200,21805,1,2
"5026",0,41,57073.335,37.63619312,18260,0,0,1
"5027",0,52,NA,27.87371424,10430,0,0,0
"5029",0,39,97598.0409,5,36610,0,0,0
"5030",1,29,51724.06385,44.7915027,10330,0,0,2
"5032",0,41,29828.75842,42.47078976,16860,0,0,0
"5033",1,49,82536.12765,30.44317459,7350,46105,1,2
"5034",0,46,8588.364415,58.18857795,19600,0,0,1
"5035",1,57,97058.52435,29.51580976,15050,6713,3,0
"5036",0,46,61673.88911,16.08977306,12270,0,0,0
"5037",1,50,NA,37.88024735,3630,3653,1,6
"5038",1,40,0,31.53779797,2750,39401,3,1
"5039",1,33,49120.50119,30.56717141,12170,3055,2,7
"5043",0,48,55378.11616,43.59642811,14610,0,0,0
"5044",1,48,0,24.13981877,1500,8567,2,9
"5046",1,39,116246.9307,24.98487011,21380,0,0,0
"5047",0,37,NA,24.88747286,7590,0,0,4
"5050",0,50,238723.5622,36.51669631,30370,0,0,0
"5051",1,41,39054.75577,81.26863678,26020,1044,2,5
"5053",0,35,67075.12727,7.250290293,28680,0,0,0
"5054",1,53,41358.55607,31.43146293,16850,9581,1,4
"5058",0,53,45431.88449,26.59697618,14560,5465,1,4
"5059",0,51,133469.3479,23.19860407,19950,0,0,1
"5061",0,38,0,50.54240555,22740,7171,2,0
"5063",0,55,37929.77271,51.27792642,10790,0,0,0
"5064",1,50,0,65.59839144,1500,0,0,0
"5066",0,31,22654.14814,38.28657015,13330,0,0,2
"5068",1,38,51551.0857,18.93998681,15380,5563,3,3
"5069",0,48,72838.46642,49.46084134,13580,0,0,1
"5070",0,46,5014.92567,44.7546603,2690,0,0,0
"5073",0,44,138441.8294,30.58730716,19740,0,0,0
"5074",0,42,39636.1506,56.39025537,26550,0,0,2
"5075",0,38,NA,24.81341178,10250,0,0,0
"5076",1,55,54877.49292,37.30384807,42170,0,0,0
"5077",1,35,63364.36128,68.57899859,23330,0,0,0
"5078",0,54,0,23.15167144,6900,12271,4,2
"5079",0,66,102484.9848,40.17007583,17610,1194,3,1
"5080",0,46,79248.61609,23.93870954,14020,0,0,0
"5081",1,31,26605.84238,27.48466961,10890,4044,2,0
"5082",0,45,50352.42153,15.69767922,11040,0,0,0
"5083",0,31,73726.53261,31.05923427,19210,0,0,4
"5085",0,43,42768.19057,32.30515538,10080,0,0,0
"5087",0,36,64598.53479,16.42227156,21490,5846,2,1
"5089",1,67,NA,66.04602669,14080,5898,3,3
"5090",0,48,22361.91463,39.34392423,27160,22906,1,0
"5092",0,42,16422.97273,43.77546374,21540,0,0,0
"5093",0,54,52105.20948,39.57381279,21430,0,0,0
"5094",0,57,62411.00259,31.48429826,34720,30789,3,6
"5095",0,26,21442.92402,33.1310619,6240,0,0,0
"5096",1,43,27413.45229,9.897756525,8540,0,0,0
"5097",0,61,85553.8748,43.08172902,19870,0,0,0
"5098",0,43,45931.30834,5.090640168,19870,5989,3,3
"5099",0,55,86545.75385,6.488533736,15960,0,0,3
"5101",1,60,60431.94688,34.89535382,18560,0,0,0
"5102",1,52,NA,35.71783549,22590,0,0,1
"5103",0,57,192296.7582,53.40529443,33630,10074,1,3
"5105",0,51,32570.33375,17.03872514,9860,5533,1,6
"5106",0,35,101955.9671,45.16194731,28160,0,0,0
"5107",0,43,23215.43617,33.2359166,16530,0,0,2
"5109",1,26,24722.20142,28.40651659,9420,0,0,1
"5110",1,38,14320.17226,25.94379838,23950,3718,1,0
"5111",0,41,96886.38455,12.93474452,15290,0,0,0
"5113",0,46,70840.45267,32.42004784,13180,0,0,0
"5114",0,60,21919.63163,49.66876017,11810,6973,3,0
"5116",0,41,36448.87222,37.02031008,17900,0,0,0
"5117",0,49,138942.1922,37.03673983,18920,0,0,0
"5118",0,42,77737.19135,26.84212027,22800,0,0,2
"5120",0,38,50718.31097,50.87606992,14230,3649,1,5
"5121",0,38,58820.32454,55.41576186,19690,4528,2,0
"5122",1,60,0,47.47578795,7500,0,0,2
"5123",1,37,NA,23.38666011,1500,49223,1,2
"5124",0,44,47230.78976,30.66937964,18170,0,0,0
"5125",0,32,14743.9867,26.55791506,14930,613,2,5
"5126",1,44,16352.02931,36.79485539,9760,2316,1,0
"5127",0,47,NA,7.633851191,8770,0,0,0
"5128",0,30,77156.4321,28.11519911,11430,11295,3,6
"5130",1,60,16919.32846,24.19213252,9190,0,0,0
"5131",1,45,20652.9753,23.70871952,20720,0,0,0
"5132",0,33,4561.775586,7.564633474,9650,0,0,4
"5134",0,49,104690.5598,13.99808657,30260,22813,1,7
"5135",1,52,70197.54773,41.13333688,37810,0,0,0
"5138",0,45,38631.71513,34.8233987,25340,0,0,0
"5140",0,47,57446.40845,29.84732504,12120,0,0,2
"5141",0,33,102980.9368,29.1323569,16680,0,0,0
"5142",0,38,72900.89976,28.33449509,15200,1310,3,5
"5147",1,38,0,50.67135622,9750,11093,3,7
"5148",0,40,83000.38886,30.48898756,21880,0,0,0
"5149",1,36,131766.4112,45.28705235,13950,0,0,0
"5151",1,64,34198.88783,5,11210,10572,4,4
"5152",0,48,134333.4478,8.574354606,22490,0,0,2
"5153",1,39,70750.21436,67.52747863,3350,6006,2,3
"5155",0,40,103635.6322,46.60949654,14070,0,0,0
"5156",0,60,100206.6555,33.67243181,1500,15403,2,0
"5157",1,42,56969.10712,18.14368939,11400,4512,3,5
"5160",1,44,165769.2035,27.1005862,44250,26121,4,8
"5161",0,44,80140.306,40.40445269,13910,0,0,3
"5162",0,62,74429.61328,63.77962586,19690,0,0,1
"5163",0,43,NA,61.24702099,14450,0,0,0
"5164",0,56,42234.6265,40.23540472,5720,8901,2,0
"5165",0,49,148124.6526,38.20863278,6400,0,0,2
"5169",0,34,6876.335503,45.26723699,15930,0,0,2
"5171",0,51,101211.8411,43.32809451,16720,0,0,0
"5172",0,32,37895.3431,21.16391057,8490,6073,2,0
"5174",0,47,NA,24.40266996,14410,0,0,2
"5175",0,57,62238.46539,44.23983527,11400,0,0,3
"5176",0,52,26782.07123,51.76956178,10890,0,0,0
"5177",0,49,9485.759329,24.29627356,6390,0,0,2
"5180",0,33,40095.4354,48.02445476,5510,34993,4,6
"5181",1,57,32033.0321,44.43384532,18110,1575,2,7
"5182",0,56,19657.36976,35.87220227,3470,0,0,2
"5183",1,35,105991.784,42.81082914,17540,25379,1,0
"5185",0,59,32856.62667,29.38517651,34470,0,0,0
"5186",1,51,51303.18569,5,18900,3328,1,8
"5189",0,43,85951.27851,26.55478566,11560,0,0,0
"5190",1,40,22705.14846,28.46316748,7770,28476,1,5
"5191",0,55,7898.401326,38.17251043,9310,0,0,0
"5192",0,57,NA,21.20075723,7260,0,0,1
"5193",0,50,38998.26645,46.6595103,21460,0,0,1
"5194",0,54,98656.79023,46.10758225,16770,0,0,1
"5195",1,41,39677.36463,13.91654267,20210,0,0,2
"5196",0,40,NA,39.82316476,16610,0,0,0
"5199",0,43,63644.37719,24.12977165,16640,0,0,0
"5201",0,43,NA,33.8699636,11610,0,0,1
"5202",1,60,28633.53985,16.94921893,5730,30480,2,5
"5203",0,51,0,22.45170179,13470,0,0,1
"5204",0,56,37351.82377,40.02257572,13910,0,0,0
"5205",0,39,NA,31.18541581,17580,43663,3,5
"5206",0,46,29968.43239,42.71078422,26310,0,0,1
"5207",0,44,62721.4836,41.91704861,29770,0,0,0
"5208",0,61,158545.826,24.38728732,42680,4640,1,3
"5209",0,38,42245.19755,41.6841695,20510,0,0,0
"5211",0,47,12764.68223,71.14416335,28640,0,0,1
"5212",1,57,13235.30619,5.91797771,10170,8135,3,3
"5213",1,48,105051.1263,36.86882755,16810,6978,2,2
"5214",0,36,14728.75768,26.06686363,14270,0,0,0
"5217",0,38,91951.53894,30.22302105,17850,0,0,0
"5218",0,36,45451.02933,47.62374499,9650,0,0,0
"5219",0,46,52931.66909,15.23342014,15560,18907,3,0
"5220",1,45,56828.31427,53.9995795,14060,0,0,3
"5221",0,41,53401.04543,25.82734801,14210,3189,2,1
"5222",0,34,28697.53374,31.63578513,10970,0,0,0
"5223",0,31,32837.81176,24.18096944,4600,0,0,0
"5226",0,41,180031.1847,24.98493603,8440,0,0,0
"5228",0,47,48775.851,5,17910,0,0,2
"5229",0,36,48740.5616,48.22121812,13230,0,0,0
"5230",0,54,88902.9965,31.55482179,15790,0,0,0
"5232",1,39,133919.8402,40.76532768,18790,26926,2,0
"5233",0,42,73661.02081,44.99474147,25940,0,0,0
"5234",0,37,25345.76038,36.06719082,11790,31255,3,4
"5236",0,46,18311.05122,32.60198672,27300,2607,4,8
"5237",0,54,66954.71611,23.1234494,23370,0,0,3
"5238",1,38,41229.69409,29.75578471,25730,1410,1,10
"5239",0,48,59286.09866,48.55651019,19810,0,0,0
"5240",0,33,33285.32903,28.35844541,10610,3739,2,0
"5243",1,43,NA,24.79164132,15710,0,0,4
"5244",0,45,105755.8485,35.59173335,20520,0,0,0
"5248",1,38,102020.1339,28.12857386,15500,5306,2,5
"5249",0,56,133296.1579,23.66175353,20430,0,0,0
"5250",0,53,22953.25714,24.32895815,11640,0,0,0
"5251",1,44,51278.63536,52.47636874,12200,0,0,0
"5252",0,51,50172.70061,22.47002136,11620,0,0,0
"5255",0,29,34599.80377,20.30398029,7860,558,1,7
"5257",0,47,80962.91768,34.77918788,40240,0,0,0
"5258",0,44,67372.62931,15.45519279,32460,8423,4,0
"5259",0,56,0,34.39088006,24820,0,0,0
"5262",1,44,234825.3144,13.61247624,16790,32113,1,7
"5263",0,39,26453.88466,45.00081071,8050,7607,2,0
"5264",0,47,49564.58013,43.20858992,11160,4552,1,2
"5265",1,52,63301.27804,46.12786644,26630,11364,1,1
"5266",1,62,NA,14.99339221,13940,0,0,1
"5267",1,52,147351.2254,24.33504091,21670,0,0,0
"5268",0,46,57455.50635,31.63369353,15160,0,0,0
"5269",1,45,NA,26.0946375,17930,41167,2,0
"5270",0,41,33623.01072,43.05150519,8960,23981,1,3
"5271",1,40,0,49.15193641,5500,0,0,0
"5272",0,38,43720.29483,46.48879883,11820,0,0,0
"5273",0,45,117640.2761,47.90637691,13260,0,0,3
"5274",1,44,0,22.14294206,1500,11086,2,7
"5276",0,37,16071.12697,47.02494771,5240,8100,1,6
"5277",1,49,776.1846662,55.77092547,12960,3116,2,0
"5278",0,52,NA,30.08319684,21000,0,0,0
"5279",1,38,89065.07971,11.71830867,14210,1155,1,0
"5280",0,52,197894.8361,51.77879481,27670,0,0,1
"5281",0,37,47042.51805,21.16175935,7070,0,0,3
"5282",0,55,64592.64572,26.99204386,13460,0,0,2
"5283",1,51,59961.07722,28.18876293,44130,0,0,4
"5284",0,58,41711.96908,49.66746199,25070,0,0,2
"5286",0,37,89596.18123,29.82193644,14160,1344,1,5
"5288",0,51,36202.1923,24.85799613,24220,9587,1,5
"5289",1,36,148595.0137,61.59989317,23380,0,0,4
"5290",0,40,61057.21335,31.44776912,5500,0,0,1
"5292",0,22,746.893795,14.52077001,10070,0,0,4
"5293",0,51,95658.91864,29.09392662,12320,0,0,1
"5294",0,31,39456.03651,56.70599697,8550,0,0,0
"5295",0,57,101497.191,79.83533894,23560,2898,2,4
"5296",0,47,122972.8476,31.85895808,31740,0,0,0
"5297",0,33,83155.96217,9.835679066,21830,0,0,0
"5298",0,57,147970.8414,36.04865861,25410,7441,4,2
"5299",1,35,127504.2305,35.92575887,15380,0,0,3
"5300",0,44,111321.4103,30.37777045,22830,0,0,0
"5301",0,43,137117.1432,24.72348651,24090,0,0,5
"5302",0,51,97713.20079,28.80145589,17750,0,0,2
"5303",0,55,59127.8248,58.73005114,24130,22302,1,1
"5304",0,45,0,44.63847645,6000,0,0,0
"5305",1,58,70744.62938,14.92016506,16730,6864,3,4
"5306",0,48,107503.2088,23.52652887,28270,0,0,0
"5307",0,56,119361.0981,5,31830,0,0,2
"5308",0,45,88734.54919,36.66542842,13450,0,0,2
"5309",0,45,21123.04483,36.04212568,8110,0,0,0
"5310",0,35,14835.10478,28.92729042,4110,0,0,0
"5311",0,57,33544.69813,32.82289408,4850,0,0,0
"5313",1,38,40197.22272,26.49134694,9720,0,0,0
"5314",1,43,77437.30506,27.17329005,13540,1879,1,5
"5315",1,32,7308.480968,42.2866788,26020,10626,1,4
"5316",0,44,3984.944223,16.76484906,15350,0,0,0
"5317",0,43,98128.08754,20.39222801,15610,0,0,3
"5318",0,58,49128.17005,47.75215902,13470,0,0,2
"5319",0,43,37134.92989,58.7581989,5210,0,0,0
"5320",0,46,48407.17204,33.8343888,9980,0,0,3
"5321",0,52,37049.4812,21.07974702,28390,0,0,0
"5322",0,55,41840.60609,46.27077749,24100,0,0,1
"5323",1,37,5677.830328,41.5508602,2070,6535,2,1
"5325",0,56,83463.59342,36.54871431,12740,29423,2,3
"5326",0,63,31268.86298,41.62704469,29400,0,0,0
"5328",1,61,47534.0483,22.32933178,12350,2414,1,0
"5329",0,33,114322.1827,14.2541878,17190,10786,2,3
"5330",0,47,33519.00836,26.89726479,9550,0,0,0
"5331",1,48,33433.65236,37.89719971,6300,3614,3,2
"5332",0,50,86825.49393,32.60504799,18820,10377,3,4
"5333",0,46,45300.01966,27.82809141,6030,0,0,0
"5334",0,47,133908.2851,26.27956615,17320,0,0,1
"5340",1,41,136585.3836,46.9283692,22060,1685,3,0
"5341",1,41,56447.28898,28.73658629,24660,0,0,0
"5342",0,46,42763.99303,16.8932649,5780,0,0,2
"5343",0,47,84010.93667,35.22126122,30590,0,0,0
"5344",0,58,65130.75968,31.89067387,7300,6334,1,4
"5346",1,35,54922.18969,44.87427423,18710,33276,1,0
"5347",0,52,NA,29.56851055,25720,0,0,1
"5348",0,33,79118.23382,31.62271499,4800,28216,2,1
"5349",0,53,35516.496,41.82500679,19780,0,0,1
"5350",0,49,76778.09038,62.21527605,6400,4324,3,5
"5352",1,45,111560.4332,28.35727264,6000,29150,2,4
"5354",1,48,49370.28806,47.98186019,6440,10000,1,0
"5357",0,50,7971.004957,5.328784156,17250,0,0,0
"5360",0,51,30764.07343,24.10431301,9680,0,0,1
"5361",1,33,73988.20289,5,11670,9302,1,3
"5363",0,50,121298.7839,19.37814628,6500,0,0,1
"5364",0,50,65389.04793,35.168701,12440,5863,1,5
"5366",0,36,102382.135,9.697911028,23490,4768,4,3
"5368",0,46,46954.84124,14.39435491,11140,0,0,0
"5369",0,50,46802.38082,62.25584894,21280,3108,1,6
"5370",0,44,77576.30421,47.8752384,27810,0,0,1
"5371",1,37,23047.69123,13.02391969,21780,0,0,3
"5372",0,54,80227.27968,22.77577117,31530,8152,3,0
"5373",0,38,0,23.08408552,7620,0,0,1
"5374",0,54,21863.603,11.98671024,12290,0,0,0
"5375",0,50,58723.53876,26.46186299,23460,0,0,2
"5376",0,43,128814.7371,34.7001344,17380,0,0,2
"5377",1,28,0,27.14330887,15370,2747,1,4
"5378",0,53,73098.62144,57.26392707,30290,1046,1,0
"5381",0,54,NA,17.88424514,1500,0,0,0
"5383",0,49,172229.0389,16.70361357,18720,0,0,0
"5384",1,50,36504.43606,34.58899351,10150,10658,1,4
"5385",0,51,14581.04433,50.33837444,2960,0,0,3
"5386",0,61,78143.02391,20.09052496,21670,0,0,0
"5387",0,43,53454.95448,12.95520933,16120,0,0,1
"5388",1,32,19063.27872,31.72076942,8190,2892,3,6
"5389",1,39,92264.26335,52.54861567,22830,10011,1,1
"5390",1,49,34390.03156,31.37180953,6300,6041,4,4
"5391",0,48,151853.0779,66.415945,29130,3004,2,6
"5393",0,48,97211.88859,51.17738608,1500,0,0,3
"5394",0,51,25953.10424,44.69428268,13730,3053,1,4
"5395",1,46,217966.6205,42.48317491,33500,0,0,1
"5397",0,50,96242.83577,18.90105808,16120,1092,1,4
"5398",0,54,171157.3075,39.36966742,19900,0,0,0
"5399",0,52,56508.15881,27.75988433,17280,0,0,0
"5400",1,56,78290.55243,38.29968801,24010,11445,3,5
"5401",1,56,0,45.37433979,7100,0,0,0
"5402",1,25,83328.70769,16.93867755,5120,4336,2,0
"5403",0,43,27683.55546,11.46733445,13250,0,0,0
"5405",0,43,21188.81945,46.60029028,30330,0,0,0
"5406",1,57,37693.75463,44.60407277,10970,5653,3,2
"5407",1,53,0,21.61030152,40100,27795,2,2
"5408",0,41,0,12.59241236,11320,0,0,0
"5409",1,35,32493.71975,14.23145202,20140,5105,2,7
"5410",1,47,55183.22174,25.55979846,7020,0,0,2
"5411",0,63,29127.58773,39.08349067,32440,0,0,1
"5412",0,53,47263.89707,36.07093445,11530,0,0,2
"5413",0,49,60527.14239,25.18659375,14620,7324,1,4
"5414",1,65,60348.52773,39.67519943,14030,0,0,1
"5415",0,40,NA,5,20030,0,0,0
"5416",1,39,3241.12929,16.30803652,5720,0,0,0
"5417",1,35,114506.0219,54.04904326,16450,11156,2,2
"5418",0,35,22533.36895,24.88687593,13490,0,0,1
"5419",0,40,57137.23365,24.40424335,21520,0,0,0
"5420",1,18,478.6712045,19.56068868,7940,4922,3,4
"5421",0,46,100888.0522,11.94262652,16190,0,0,2
"5423",0,23,34811.00286,27.37175989,15620,7170,3,1
"5424",0,37,49500.46225,5,6450,999,3,2
"5425",0,42,95538.46582,18.93665362,9840,2315,2,5
"5426",1,45,35457.17539,50.84344692,19680,6279,1,2
"5427",0,43,35647.28031,58.19720032,14250,0,0,0
"5429",0,36,24652.00694,10.7112893,7570,4615,2,0
"5430",0,37,136305.8358,64.46041943,11640,8939,3,4
"5431",0,53,122959.123,33.39071571,21830,0,0,0
"5433",0,37,103620.4538,23.31162795,24230,0,0,0
"5436",0,55,51314.10614,36.44532671,12130,7038,2,2
"5437",0,43,48777.81056,84.85069556,6380,0,0,0
"5438",0,34,0,10.53970549,3210,0,0,0
"5440",1,36,0,12.94938517,5100,0,0,2
"5441",1,50,134887.7543,45.45513311,22160,41742,1,4
"5442",0,42,71797.1002,36.45344062,25200,0,0,3
"5443",0,56,138172.8393,29.06553621,15370,7876,3,3
"5444",1,40,41355.51247,12.78559521,9640,2951,2,8
"5446",0,47,22180.90169,23.74714127,16720,0,0,1
"5449",1,43,40754.36022,21.4640001,9880,0,0,2
"5451",0,54,67722.70829,23.93419528,14800,0,0,0
"5453",1,33,0,24.1356685,11190,1332,2,6
"5454",0,38,30482.9996,27.44281252,14410,0,0,2
"5455",0,50,90014.56171,49.15732242,6500,41886,1,2
"5456",0,54,151741.4287,36.74902082,29620,0,0,3
"5457",0,50,88483.90994,41.72328827,10350,3068,2,4
"5458",0,39,23675.57137,38.37816815,15210,0,0,0
"5459",0,53,48952.67587,19.10460314,9990,5441,3,5
"5460",0,40,8519.373561,36.54196156,14760,0,0,1
"5461",0,35,0,34.20244949,9240,5365,2,0
"5462",0,39,40336.57503,13.58810703,6130,0,0,2
"5463",0,63,33871.65126,36.26746157,22580,11337,1,1
"5464",0,40,18630.82756,41.10828211,5300,0,0,0
"5466",0,48,57367.8169,32.86149202,19960,8639,3,4
"5467",1,35,71826.73761,46.12491462,22460,6029,1,7
"5468",0,51,36333.6426,19.20861963,10410,0,0,1
"5469",0,39,33472.10643,23.9769227,11550,0,0,0
"5472",0,41,NA,6.877762293,2770,0,0,0
"5473",1,45,65441.92752,33.47994298,22420,27497,1,1
"5474",0,37,31874.04125,19.25279059,16780,0,0,0
"5475",1,49,51371.28371,64.12241044,23360,4963,3,3
"5476",1,33,0,10.02144994,13930,2711,2,5
"5478",0,34,96578.68493,53.54557417,15890,0,0,1
"5479",0,44,5011.122772,56.22443491,6100,0,0,2
"5480",0,56,69620.45229,38.07068288,21940,0,0,3
"5481",1,22,3461.448908,13.49067069,9360,0,0,7
"5482",0,37,36072.88503,31.69564935,8810,0,0,0
"5483",0,28,NA,41.56682417,13070,4302,1,6
"5484",1,49,107149.9067,45.70075711,17280,3780,2,5
"5485",0,42,137417.435,37.62967073,19440,24520,3,6
"5486",0,42,84185.33836,32.2456593,9920,0,0,4
"5487",0,54,35166.96445,31.26096156,14310,35800,1,0
"5488",0,66,86112.33024,18.32538837,27690,0,0,0
"5490",0,46,75614.07515,34.54182977,16010,0,0,2
"5491",1,45,8026.968598,54.64663135,35500,4600,2,2
"5492",1,41,0,18.57163914,11100,0,0,3
"5493",1,48,84042.10108,54.86687603,6300,4596,1,2
"5494",1,51,76915.73262,19.94538518,14290,11365,5,4
"5495",0,47,67433.1174,38.18557793,12940,0,0,0
"5496",0,39,88497.4589,29.15827997,27820,19852,1,0
"5497",1,49,43560.3911,35.27772757,10760,6675,1,3
"5498",0,49,16155.85422,30.78093913,19410,0,0,0
"5499",0,57,38767.35098,58.74937001,24620,0,0,0
"5500",0,35,77302.93712,13.43213762,16880,0,0,0
"5501",0,48,111304.6836,58.51737396,8260,6682,3,3
"5502",0,29,90053.02307,30.34117596,17930,0,0,0
"5503",0,48,129215.1566,22.72705427,23420,0,0,0
"5504",0,52,161740.8596,36.56970797,10090,0,0,0
"5505",0,44,234281.9453,44.98218274,24900,0,0,0
"5506",0,52,37626.29575,46.15603002,10460,0,0,0
"5509",0,57,209787.4679,23.26544959,41030,0,0,0
"5511",0,48,94460.25394,35.81282178,42020,0,0,1
"5512",0,51,117791.2018,41.54595263,18380,8947,3,7
"5513",0,48,90989.65266,5,23590,3079,3,4
"5514",1,39,30618.36184,44.05426159,8460,6403,2,4
"5515",1,48,12981.24366,39.99416624,7600,11681,2,5
"5516",0,45,118995.8173,45.21504416,19510,0,0,3
"5517",0,45,71076.39451,19.14668219,8610,3300,1,2
"5518",1,35,50878.66616,60.41449682,17890,0,0,0
"5519",0,53,64513.41209,35.04435602,15860,0,0,0
"5520",1,24,803.3728157,68.97806928,3980,1391,2,0
"5522",1,51,51040.86449,40.73775354,20580,0,0,3
"5525",0,43,5351.997957,60.77843467,8560,0,0,0
"5526",0,50,67487.60215,52.06420549,19300,0,0,0
"5527",0,38,32724.53531,5,8570,0,0,0
"5528",0,50,46044.54911,34.66898971,11100,0,0,0
"5529",1,41,57614.79252,36.87676699,18510,9986,1,2
"5530",0,36,17883.82432,36.72303158,12800,0,0,1
"5532",0,50,43936.53147,41.68435008,5890,20627,3,0
"5533",0,45,0,87.32483545,1500,0,0,0
"5536",0,38,26263.34758,40.97318244,5300,0,0,1
"5537",0,41,32056.82797,20.32781361,8810,0,0,0
"5538",1,43,NA,49.3858197,28200,6013,2,0
"5539",0,44,81476.06173,22.79139591,15310,0,0,1
"5540",1,42,44058.80864,62.16978335,5800,0,0,2
"5541",0,46,51401.59091,49.41016831,27010,6987,1,0
"5542",1,59,55692.94937,40.35380544,22930,7089,3,4
"5543",0,44,0,45.65540776,7030,0,0,2
"5544",0,50,67060.47361,18.85965769,25660,8272,3,3
"5545",0,49,18141.96377,29.38520687,11900,0,0,0
"5546",0,48,79637.2092,26.6821939,30120,0,0,2
"5547",0,52,NA,37.45690258,16720,5087,3,3
"5548",0,30,0,39.66852471,15210,0,0,0
"5549",0,48,88391.70433,24.13017346,30630,0,0,0
"5550",1,47,22358.30227,18.86910254,19840,5341,2,8
"5551",0,42,NA,36.12635525,28840,0,0,0
"5553",1,34,33538.08335,29.17211322,16380,7564,3,6
"5555",0,65,131231.9952,35.75680401,15970,0,0,0
"5556",0,56,94711.74034,12.35040079,21950,0,0,0
"5558",0,51,NA,49.29585604,31380,0,0,0
"5560",0,41,111406.836,32.77938239,19830,0,0,1
"5561",0,34,NA,16.39614341,8010,0,0,0
"5562",0,57,61412.35266,14.74867414,14040,0,0,0
"5563",1,40,103902.582,57.36036676,15020,8921,1,6
"5564",1,59,39098.51,22.94477796,21070,0,0,0
"5565",1,52,39156.53627,50.39115549,22480,1105,3,5
"5566",0,45,116602.9185,36.63563959,23860,0,0,0
"5568",0,40,64032.24001,42.71024588,15390,0,0,0
"5569",0,45,93348.91804,8.746959969,9920,4354,3,1
"5570",0,42,36330.49252,27.43673913,15250,0,0,0
"5571",0,53,0,26.55781401,16000,0,0,0
"5572",1,39,26693.83814,13.26502733,9210,6848,1,0
"5573",0,45,150529.3329,31.78244565,30110,0,0,1
"5576",0,52,63399.33912,31.66340011,30130,5653,3,2
"5578",0,50,99260.08264,28.8371042,20940,0,0,4
"5579",0,46,49654.45778,7.02393439,15450,0,0,0
"5580",0,37,49547.69475,29.19510592,6450,0,0,0
"5582",1,58,89240.45499,58.35458362,10420,4528,5,3
"5583",0,47,102444.6656,56.85775529,16440,0,0,1
"5585",0,47,166325.2182,53.32902443,21970,0,0,0
"5586",0,63,69277.1642,39.04154125,14730,0,0,0
"5587",1,41,65885.2639,50.54739079,8090,0,0,2
"5588",1,49,51676.52999,31.89474926,19390,0,0,2
"5589",0,58,12930.57892,38.74466536,18110,0,0,0
"5591",0,55,189373.3709,17.34003009,34770,0,0,1
