INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
4869,0,0,0,30,1,12, ,Yes,0,z_No,M,Masters,Manager,40.4199733148001,Private,19340,4,Van,yes,1474,3,No,4,19,Highly Urban/ Urban
4870,0,0,0,46,0,0,0,No,80927.7901519441,Yes,z_F,<High School,Home Maker,23.8468095733233,Private,1500,1,z_SUV,no,0,0,No,0,1,z_Highly Rural/ Rural
4872,0,0,0,39,0,11,22612.9343427878,No,0,z_No,M,<High School,z_Blue Collar,22.7012655607219,Private,10940,7,Pickup,yes,0,0,No,1,1,Highly Urban/ Urban
4873,0,0,0,30,0,11,89085.3841304985,No,0,z_No,M,z_High School,Manager,43.3709912427597,Private,30290,10,Minivan,yes,44291,1,Yes,0,7,Highly Urban/ Urban
4874,1,3118,0,46,0,13,120400.828805354,No,348156.979486692,Yes,M,Bachelors,z_Blue Collar,29.0025091876413,Commercial,23370,6,Panel Truck,yes,35980,2,No,2,10,Highly Urban/ Urban
4875,0,0,0,51,0,11,61666.0897561417,No,198754.553013569,Yes,z_F,Bachelors,Manager,34.3373706832843,Private,14760,10,z_SUV,no,9227,2,No,7,11,Highly Urban/ Urban
4876,1,1298.8685211441,0,61,0,17,25525.1775170576,No,158141.688394386,Yes,M,Bachelors,z_Blue Collar,16.2462097116568,Commercial,11060,1,z_SUV,no,30023,3,Yes,5,6,Highly Urban/ Urban
4877,0,0,0,55,0,14,145734.635342698,No,417764.886288927,z_No,M,Masters,Lawyer,26.2944376619056,Private,8460,11,Pickup,no,0,0,No,2,15,Highly Urban/ Urban
4879,1,6409,0,33,0,0,0,No,0,z_No,M,<High School,Student,49.0526862388874,Commercial,25280,3,Panel Truck,no,0,0,No,0,11,Highly Urban/ Urban
4880,0,0,0,42,3,12,53904.3907908358,No,206207.216330422,Yes,z_F,Bachelors,Professional,41.2044814749272,Private,19760,4,Sports Car,no,0,0,No,0,10,z_Highly Rural/ Rural
4882,0,0,0,49,0,13,147455.257753646,No,394200.572755163,z_No,M,PhD,Manager,52.8795720358252,Private,33430,1,Minivan,no,0,0,Yes,0,22,Highly Urban/ Urban
4883,0,0,0,49,0,14,46209.3510754743,No,191273.879384065,Yes,z_F,z_High School,Manager,7.07639899766037,Private,16970,3,z_SUV,no,0,0,No,2,1,Highly Urban/ Urban
4884,1,2750,0,39,0,0,0,No,0,z_No,M,Bachelors,Student,41.8294699858029,Private,12240,6,Minivan,yes,5093,2,No,6, ,z_Highly Rural/ Rural
4885,1,5295,0,50,0,12,31290.8783245488,No,197110.40599494,z_No,z_F,z_High School,Clerical,13.6443309851163,Private,6500,4,z_SUV,no,3108,3,No,3,1,Highly Urban/ Urban
4886,0,0,0,47,0,12,53320.3809768692,No,164347.403355831,Yes,z_F,z_High School,Professional,29.4528926732495,Private,11530,1,Sports Car,no,4571,2,No,4,10,Highly Urban/ Urban
4887,0,0,0,50,0,8, ,No,163641.124817694,Yes,z_F,Masters,Lawyer,15.798701334361,Private,24510,7,Sports Car,no,7715,2,No,0,8,Highly Urban/ Urban
4889,1,4704,0,39,0,10,74718.7989041044,No,0,z_No,M,Bachelors,Professional,44.7209893100189,Private,25760,10,Minivan,no,4094,1,No,2,12,Highly Urban/ Urban
4890,1,5190,0,39,1,0,0,Yes,0,z_No,z_F,Bachelors,Student,30.5073985165586,Commercial,5400,3,Sports Car,no,0,0,No,1,10,Highly Urban/ Urban
4891,0,0,0,50,0,8,91494.4361439992,No,282486.443104347,Yes,z_F,Masters,Professional,41.1963791489464,Private,24790,6,z_SUV,no,5398,3,No,0, ,z_Highly Rural/ Rural
4892,0,0,0,49,0,14,39192.9142284941,No,180524.664717521,Yes,M,Masters,Lawyer,31.6795272286645,Private,10320,1,Minivan,yes,0,0,No,0,17,z_Highly Rural/ Rural
4893,0,0,0,56,0,9,61964.3243206151,No,259175.376713737,Yes,z_F,z_High School,Manager,38.8275942781215,Private,34480,4,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
4894,0,0,0,33,4,16,24396.2303938019,No,87591.152911575,Yes,M,<High School,Student,48.9398540444651,Commercial,9310,1,Pickup,yes,0,0,No,4,9,Highly Urban/ Urban
4895,0,0,0,55,0,14,30559.4334094789,No,200811.755777363,Yes,M,<High School,z_Blue Collar,36.7760431104065,Private,12700,10,Minivan,yes,0,0,No,0,4,z_Highly Rural/ Rural
4896,1,1530,0,35,0,6,77555.7239746118,No,0,z_No,M,Bachelors,z_Blue Collar,17.9383190624066,Commercial,26810,14,Panel Truck,no,1249,2,No,0,7,Highly Urban/ Urban
4897,1,2987,0,36,3,12,77950.047745182,Yes, ,z_No,M,Bachelors,z_Blue Collar,34.3904050310844,Commercial,9510,7,Pickup,no,0,0,No,0,8,Highly Urban/ Urban
4898,0,0,0,50,0,14, ,No,97670.387555293,z_No,M,Bachelors,z_Blue Collar,22.2887878942954,Private,15230,1,Minivan,no,0,0,No,0, ,Highly Urban/ Urban
4899,1,943,0,49,0,12,61789.817682309,No,206446.024451699,z_No,z_F,Bachelors,Manager,51.0323752818307,Private,12580,4,z_SUV,no,0,0,No,0,15,Highly Urban/ Urban
4901,0,0,1,44,1,15,77698.2836247914,No,215703.13912504,Yes,M,Masters, ,50.7514199580395,Commercial,27820,13,Panel Truck,yes,0,0,No,0,14,z_Highly Rural/ Rural
4902,1,2575,0,57,2,10,35778.3724310092,No,170434.579228957,Yes,M,z_High School,Clerical,25.6511796976028,Commercial,10780,1,Pickup,no,31557,4,Yes,5,10,Highly Urban/ Urban
4903,0,0,0,49,0,14, ,No,340876.616599689,Yes,M,PhD, ,9.55239742757813,Commercial,45680,6,Panel Truck,yes,0,0,No,2,12,Highly Urban/ Urban
4904,0,0,0,51,0,11,103445.252099411,No,299787.469537514,Yes,M,Bachelors,Manager,10.4746387908367,Commercial,33570,6,Panel Truck,yes,0,0,No,2,14,Highly Urban/ Urban
4905,1,2646,0,39,0,6,81041.6612214553,No,247599.913446462,Yes,M,Bachelors,Professional,38.5883287183952,Commercial,21430,4,Van,yes,7114,1,No,4,9,Highly Urban/ Urban
4907,0,0,0,56,1,14,24265.7495275878,No,133272.592255519,Yes,M,<High School,z_Blue Collar,45.1495829796794,Commercial,10340,6,Pickup,no,6826,3,No,3,1,Highly Urban/ Urban
4908,0,0,0,29,0,6,16609.4841155682,No,0,z_No,M,<High School,Clerical,39.9123146965611,Commercial,9890,15,Pickup,yes,0,0,No,2,5,z_Highly Rural/ Rural
4910,0,0,0,54,0,12,52721.8922322161,No,0,z_No,M,z_High School,Professional,55.3928722154957,Private,2280,17,Minivan,yes,0,0,No,1,1,Highly Urban/ Urban
4911,1,2194,0,57,0,12,62202.6460196803,No,0,z_No,M,z_High School,z_Blue Collar,5,Commercial,7720,4,Pickup,no,7326,1,No,4,9,Highly Urban/ Urban
4912,1,3892,1,41,2,8,26651.8972866011,No, ,Yes,z_F,<High School,z_Blue Collar,46.5601555931538,Private,8270,3,z_SUV,no,1944,2,No,6,2,Highly Urban/ Urban
4913,0,0,0,47,0, ,22294.7060998118,No,127813.026491267,Yes,z_F,<High School,Clerical,34.6837241897816,Private,13260,4,Sports Car,no,0,0,Yes,3,1,Highly Urban/ Urban
4914,1,6005,0,45,0,12,33647.9171464989,No,180460.583478842,Yes,z_F,Bachelors,Professional,44.9497133035333,Private,6720,6,Sports Car,no,0,0,Yes,2,9,Highly Urban/ Urban
4915,0,0,0,40,0,0,0,No,89042.4351950608,Yes,z_F,z_High School,Home Maker,25.2649368243832,Private,5500,4,Sports Car,no,25344,2,No,7,1,Highly Urban/ Urban
4917,0,0,0,41,0,10, ,No,97918.2008360318,Yes,z_F,z_High School,Student,27.6068581481747,Private,6740,1,z_SUV,no,0,0,No,4,6,z_Highly Rural/ Rural
4919,0,0,0,45,2,8,49261.3279149586,Yes, ,z_No,z_F,Masters,Lawyer,48.9346311481357,Private,18010,4,z_SUV,no,551,1,No,4,17,Highly Urban/ Urban
4920,0,0,0,35,0,13,126045.978128527,No,282938.288385406,Yes,M,Bachelors,Professional,24.4102570745584,Private,37420,1,Minivan,yes,5949,4,No,6,8,Highly Urban/ Urban
4921,0,0,0,42,3,10,996.879208405009,No,0,Yes,M,<High School,Student,43.1544892801934,Private,12840,6,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
4922,0,0,0,49,0,15,26987.8964345558,No,0,z_No,M,z_High School,z_Blue Collar,50.1471027547813,Commercial,11440,1,Pickup,yes,0,0,No,0,7,z_Highly Rural/ Rural
4923,0,0,2,41,2,14,89892.4287517271,No,276691.810457859,Yes,z_F,z_High School,z_Blue Collar,44.9147839377352,Private,18280,1,Minivan,no,1288,3,No,4,11,Highly Urban/ Urban
4924,1,5108,0,45,0,10,32278.9289176824,No,163420.481984101,Yes,z_F,Bachelors,Professional,46.4624894907402,Private,6000,6,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
4925,0,0,0,41,0,13, ,No,0,Yes,M,Bachelors,Student,95.0122964137643,Commercial,23970,6,Panel Truck,yes,0,0,No,0,9,z_Highly Rural/ Rural
4927,0,0,0,45,1,12, ,No,178667.105671873,Yes,z_F,z_High School,Professional,33.4183206303233,Private,4040,1,z_SUV,no,3398,1,No,0,1,Highly Urban/ Urban
4929,0,0,0,53,0,5,183295.845504349,No,0,z_No,M,PhD,Manager,9.69984502553257,Commercial,34310,4,Panel Truck,no,4900,3,No,1,9,Highly Urban/ Urban
4930,1,429.741097297924,0,43,0,6,41274.3685536675,No,103580.461604671,z_No,M,<High School,Clerical,37.6309663967803,Private,9930,6,Minivan,yes,0,0,No,0,7,Highly Urban/ Urban
4931,0,0,0,49,0,12, ,No,164154.705094143,z_No,z_F,z_High School,z_Blue Collar,31.2957853896207,Commercial,11040,10,z_SUV,no,0,0,No,0,1,Highly Urban/ Urban
4932,0,0,0,41,0,12,73186.7140988971,No,256137.336668116,Yes,M,Bachelors,Manager,38.7642161245213,Private,15160,4,Minivan,yes,0,0,No,2,8,Highly Urban/ Urban
4933,1,1326,1,45,2,9,683.109314626676,No,61630.1336316735,Yes,z_F,z_High School,Student,59.7987332569538,Commercial,19090,4,z_SUV,no,2279,1,No,0,1,Highly Urban/ Urban
4934,0,0,0,46,0,11, ,No,219719.019097248,Yes,z_F,Bachelors,Professional,51.7770446258328,Private,8270,1,z_SUV,no,0,0,No,1,11,Highly Urban/ Urban
4935,0,0,0,53,0,11,108232.89984036,No,290194.651506569,Yes,z_F,z_High School,z_Blue Collar,32.2677719100452,Commercial,1670,1,Sports Car,no,0,0,No,2,7,Highly Urban/ Urban
4936,1,5076,0,30,1,7,22718.1994096623,Yes,116700.163197022,z_No,M,<High School,Clerical,14.2421363290822,Private,4300,1,Minivan,yes,4448,3,No,9,1,Highly Urban/ Urban
4937,0,0,0,36,0,11,10568.2355550656,No,0,z_No,z_F,<High School,Clerical,21.7620929860445,Private,5170,1,z_SUV,no,0,0,No,0,3,Highly Urban/ Urban
4938,0,0,0,44,1,16,114537.455139912,No,307023.929474247,Yes,z_F,Masters,Lawyer,6.65547249681229,Private,26090,17,Pickup,no,0,0,No,0,17,Highly Urban/ Urban
4939,0,0,0,62,0,17,64106.4559577816,No,242832.784941199,Yes,z_F,PhD,Doctor,29.802099332494,Private,14450,11,Sports Car,no,0,0,No,0,9,Highly Urban/ Urban
4940,0,0,0,60,0,14,84990.2488147284,No,0,z_No,M,PhD,Doctor,5,Private,16000,7,Minivan,no,9244,1,No,1, ,Highly Urban/ Urban
4942,0,0,0,46,0,10,183558.49445093,No,472867.080629375,z_No,z_F,PhD,Lawyer,32.5301089470352,Private,19860,6,z_SUV,no,0,0,No,3,12,Highly Urban/ Urban
4943,0,0,0,34,2,11,49097.6490070539,No,182986.484153105,Yes,M,z_High School,Professional,29.0627745676598,Private,10740,6,Pickup,yes,5265,2,No,2,11,z_Highly Rural/ Rural
4944,0,0,0,45,0, ,178375.116101132,No,468170.522851898,Yes,z_F,Masters,Lawyer,32.3668117267016,Private,24190,6,Sports Car,no,0,0,Yes,0, ,Highly Urban/ Urban
4945,1,6804,0,31,3,0,0,No,0,Yes,M,Bachelors,Student,25.120551438255,Commercial,4600,1,Pickup,yes,6070,3,No,5,7,Highly Urban/ Urban
4947,0,0,0,57,0,12,600.765409636324,No,109015.83831843,z_No,M,<High School,Student,21.2007572336918,Private,7260,1,Pickup,yes,0,0,No,1,6,Highly Urban/ Urban
4948,0,0,0,30,1,9, ,No,100633.074511086,Yes,M,z_High School,Clerical,36.7369749563349,Private,1500,1,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
4950,1,4984,0,58,0,12,42607.3868206669,No,112850.299008291,Yes,M,<High School,z_Blue Collar,54.583850899609,Commercial,11560,1,Pickup,no,5238,1,No,1,7,Highly Urban/ Urban
4951,0,0,0,52,0,14,62804.0322123136,No,225809.831019648,Yes,M,Bachelors,z_Blue Collar,25.6201248076632,Commercial,15510,6,Minivan,yes,0,0,No,1,13,z_Highly Rural/ Rural
4952,0,0,0,48,0,15,79077.8473248135,No,219277.305019407,Yes,z_F,Masters,Lawyer,53.0903454234551,Private,9410,6,z_SUV,no,0,0,No,0,18,Highly Urban/ Urban
4953,1,956,1,40,2,12,35452.6187274865,No,156022.757474837,Yes,z_F,z_High School,z_Blue Collar,23.7700554631862,Commercial,4010,16,z_SUV,no,2244,2,No,2,1,Highly Urban/ Urban
4954,1,6279.73576852849,0,42,2,10,42371.4995246511,Yes,0,z_No,z_F,Bachelors,z_Blue Collar,44.8667959057327,Commercial,5740,4,z_SUV,no,6703,1,No,4,12,Highly Urban/ Urban
4955,0,0,0,40,3,17,8679.02142220443,No,0,Yes,z_F,z_High School,Student,10.3767649133591,Commercial,4650,1,z_SUV,no,0,0,No,0,10,z_Highly Rural/ Rural
4957,0,0,0,38,4,15,5224.73630919822,Yes,0,z_No,z_F,z_High School,Student,60.2839566096623,Commercial,5300,4,Sports Car,no,0,0,No,0,8,z_Highly Rural/ Rural
4958,1,4978,0,52,0,12,50584.2616632723,No,157927.829810848,z_No,z_F,Bachelors,Professional,26.5778503983955,Private,11760,9,z_SUV,no,1328,1,No,6,1,Highly Urban/ Urban
4959,0,0,0,49,0,12,34960.5233899325,No,0,z_No,z_F,z_High School,Home Maker,43.6800373854702,Private,9900,4,z_SUV,no,7863,3,No,1,7,Highly Urban/ Urban
4960,0,0,0,50,0,15,47432.7416513001,No, ,Yes,z_F,z_High School,Clerical,35.9335914126337,Private,7750,6,z_SUV,no,0,0,No,3,11,Highly Urban/ Urban
4961,0,0,0,52,0,11,42235.8795677885,No,0,z_No,M,z_High School,z_Blue Collar,33.7270430453474,Commercial,20920,7,Van,no,5949,1,No,0,1,Highly Urban/ Urban
4962,1,2711,0,45,2,10,32866.7153029836,Yes,0,z_No,z_F,z_High School,Clerical,23.8918534786762,Private,9290,1,z_SUV,no,9635,4,No,4,1,Highly Urban/ Urban
4963,0,0,0,37,0,10,69873.570347108,No,212459.239025916,z_No,M,Masters,Professional,57.8193181523074,Private,13060,13,Minivan,no,0,0,No,2,15,Highly Urban/ Urban
4964,1,2410,0,49,0,11,284071.22494515,No, ,Yes,M,PhD, ,53.2614778006435,Commercial,7940,1,Pickup,yes,2939,2,No,4,15,Highly Urban/ Urban
4965,0,0,0,40,0,11,44803.4102199506,No,0,z_No,z_F,Masters,Lawyer,41.618200416456,Private,24320,3,z_SUV,no,3285,4,No,0,1,Highly Urban/ Urban
4967,0,0,0,46,0,13, ,No,550223.368115078,Yes,z_F,PhD,Doctor,13.0727839086348,Private,23660,7,Sports Car,no,0,0,No,0,20,Highly Urban/ Urban
4968,1,2356,0,44,3,0,0,Yes,0,z_No,z_F,Masters,Home Maker,86.0123169224549,Private,10460,1,Sports Car,no,0,0,No,3,18,z_Highly Rural/ Rural
4970,0,0,0,49,0, ,97595.289145685,No,298101.93944783,z_No,M,Masters,Lawyer,25.4368085745305,Private,23750,7,Minivan,no,6971,2,No,5,14,Highly Urban/ Urban
4971,0,0,0,40,0,6,40650.8433170854,No,200909.946972031,Yes,z_F,<High School,Clerical,48.9625693374359,Private,18610,4,Minivan,no,0,0,No,0,6,Highly Urban/ Urban
4972,0,0,0,47,0,13,74207.6106847034,No,196225.211624836,Yes,M,Bachelors,Professional,17.0254357024292,Private,13620,1,Minivan,yes,0,0,No,3,9,z_Highly Rural/ Rural
4974,0,0,1,40,2,10,61375.0950251052,Yes,206238.771774766,z_No,z_F,z_High School,z_Blue Collar,42.4928414333561,Commercial,11640,7,z_SUV,no,0,0,No,1,7,Highly Urban/ Urban
4975,0,0,0,47,0,6,25871.2151674739,No,193683.313359685,Yes,z_F,z_High School,z_Blue Collar,38.4131810647362,Commercial,18400,3,z_SUV,no,5307,1,No,4,9,Highly Urban/ Urban
4976,0,0,0,35,2,15,29000.0303949799,No,137509.726871758,Yes,z_F,<High School,z_Blue Collar,15.4258663358938,Private,17380,10,z_SUV,no,1553,3,No,2,1,Highly Urban/ Urban
4977,0,0,0,50,0,14,95534.1697082579,No,278295.251243555,z_No,z_F,Masters,Manager,23.8471906552027,Private,16870,1,z_SUV,no,0,0,No,1,11,Highly Urban/ Urban
4979,1,20126.427130365,1,44,3,9,148528.38668404,Yes,0,z_No,z_F,PhD,Lawyer,48.6023315368559,Private,20830,6,z_SUV,no,0,0,Yes,2,10,Highly Urban/ Urban
4980,1,7204,0,47,0,7,44811.6328359753,No,0,z_No,z_F,z_High School,z_Blue Collar,27.373984156477,Commercial,6200,1,z_SUV,no,43405,2,Yes,0,5,Highly Urban/ Urban
4981,0,0,0,57,1,9,51633.4840018643,No, ,Yes,M,Bachelors,Manager,28.5767894246306,Commercial,21770,6,Van,yes,1324,1,No,6,8,Highly Urban/ Urban
4983,0,0,1,44,2,17,204667.589673863,Yes,0,z_No,M,Masters, ,31.5155607888909,Private,34650,16,Minivan,yes,14010,2,No,0, ,Highly Urban/ Urban
4984,0,0,0,48,0,11,48182.4229842365,No,167922.538946434,Yes,M,Bachelors,Professional,34.8251514197637,Commercial,24980,13,Panel Truck,yes,0,0,No,0,7,Highly Urban/ Urban
4986,1,5728,1,48,0,12,228376.121889559,No,586095.598631024,Yes,M,PhD, ,57.3090612976088,Commercial,9260,1,z_SUV,no,5458,1,No,8,17,Highly Urban/ Urban
4987,0,0,0,59,0,7,150443.620333861,No,372496.294780531,z_No,M,Masters,Lawyer,63.6827745329381,Private,22440,1,Minivan,no,0,0,Yes,0,17,Highly Urban/ Urban
4988,1,2199,0,36,0,14,66334.851656283,No,241406.629947379,Yes,z_F,z_High School,Professional,18.9895101047698,Commercial,2670,1,z_SUV,no,0,0,No,0,9,Highly Urban/ Urban
4989,0,0,0,50,0,12,131876.38348163,No,370511.236344049,Yes,z_F,z_High School,z_Blue Collar,67.3313725663531,Commercial,24710,4,Sports Car,no,0,0,No,0,8,z_Highly Rural/ Rural
4990,0,0,2,41,3,13,96830.3191623194,No,273340.765134395,Yes,M,Bachelors,Manager,32.0301724055168,Private,11980,1,Minivan,yes,0,0,No,0,12,Highly Urban/ Urban
4992,0,0,1,36,2, ,48680.2352555986,Yes,198172.926317474,z_No,M,Bachelors,Clerical,10.187892565095,Commercial,9970,1,Pickup,no,0,0,Yes,1,7,Highly Urban/ Urban
4993,0,0,0,50,0,0,0,No, ,z_No,z_F,Bachelors,Home Maker,37.32047370149,Private,6500,1,Sports Car,no,0,0,No,0,1,z_Highly Rural/ Rural
4994,0,0,0,42,3,19, ,No,113033.235625886,Yes,M,<High School,Clerical,24.9672559562723,Private,5960,6,Pickup,yes,3967,2,No,1,1,Highly Urban/ Urban
4995,1,3452,0,58,0,10,157619.004587983,No,397529.83552231,Yes,z_F,PhD, ,13.054981976833,Commercial,38240,9,Van,no,0,0,No,0, ,Highly Urban/ Urban
4996,0,0,0,31,0,8,190945.151432533,No,462429.930268791,z_No,M,Bachelors,z_Blue Collar,44.9885220466738,Commercial,23690,1,Panel Truck,no,0,0,No,0, ,z_Highly Rural/ Rural
4997,0,0,0,44,0,0,0,No,0,z_No,M,Bachelors,Student,66.3273363630949,Commercial,1500,3,Minivan,yes,4042,3,No,9,11,Highly Urban/ Urban
4999,0,0,2,42,2,12,108916.271241219,No,331946.486000662,Yes,z_F,Masters,Lawyer,12.9822843060952,Private,5700,6,z_SUV,no,27861,2,No,5,19,Highly Urban/ Urban
5001,0,0,0,46,0,14,33898.5979372039,No,158520.822216928,Yes,M,z_High School,Clerical,31.4606058952309,Private,9490,10,Pickup,yes,0,0,Yes,0,9,Highly Urban/ Urban
5002,0,0,1,45,3, ,66631.3446465329,Yes,189497.764534759,z_No,z_F,Masters,Lawyer,26.8165537875235,Private,13910,4,Pickup,no,7141,2,No,0,9,Highly Urban/ Urban
5003,0,0,0,36,0,13,48494.0102534881,No,232930.011080967,z_No,z_F,Masters,Professional,67.2757839560666,Private,9950,11,Sports Car,no,5951,2,No,1,16,Highly Urban/ Urban
5006,0,0,1,45,2,8,62615.3180002153,No,226509.872963244,Yes,M,Bachelors,z_Blue Collar,49.1190133865222,Commercial,30610,10,Minivan,yes,0,0,No,0,10,z_Highly Rural/ Rural
5007,0,0,0,50,0,8,91494.4361439992,No,282486.443104347,Yes,z_F,Masters,Professional,41.1963791489464,Private,27370,1,Pickup,no,0,0,No,2, ,z_Highly Rural/ Rural
5008,0,0,1,44,1,11,20525.8967035339,No,129198.203506175,Yes,z_F,z_High School,Clerical,12.217990272797,Private,16180,4,z_SUV,no,7673,1,No,4,1,Highly Urban/ Urban
5009,0,0,0,48,0,8,118987.419441813,No,296135.375393544,Yes,z_F,PhD,Home Maker,54.5825779255197,Private,21280,6,Minivan,no,0,0,No,3,18,z_Highly Rural/ Rural
5010,0,0,0,46,0,7,26667.1474255056,No,144725.692127432,z_No,z_F,z_High School,Clerical,36.1657950412857,Commercial,27020,6,Van,no,0,0,No,0,11,z_Highly Rural/ Rural
5012,1,4256,0,46,0, ,100789.61196557,No,0,z_No,z_F,Masters,Manager,34.290837698814,Private,21010,1,Sports Car,no,0,0,No,0,12,Highly Urban/ Urban
5013,0,0,0,41,1,13,7029.38274749046,No,112990.319383736,Yes,z_F,Bachelors,Home Maker,48.3200631562067,Private,12880,4,Pickup,no,6444,1,No,0,12,Highly Urban/ Urban
5014,0,0,0,49,0,12,92317.2509276668,No,248232.266461931,Yes,M,Masters, ,24.0497479106756,Commercial,6720,10,Pickup,no,2566,3,No,0,14,Highly Urban/ Urban
5015,0,0,0,49,0,0, ,No,0,Yes,M,z_High School,Student,28.4158316330543,Private,8870,6,Minivan,no,0,0,No,0,1,z_Highly Rural/ Rural
5017,0,0,0,60,0,11,4102.64299050151,No,103569.851263326,Yes,z_F,<High School,Home Maker,51.1751418365542,Private,16180,4,Minivan,no,0,0,No,0, ,z_Highly Rural/ Rural
5019,0,0,0,51,0,6,1021.68049028651,No,118027.531119337,Yes,M,Masters,Manager,42.3914061070266,Commercial,28350,7,Panel Truck,yes,7570,2,No,0, ,Highly Urban/ Urban
5020,0,0,0,43,0,12,89289.6854595566,No,170818.288012511,Yes,z_F,Masters, ,33.658968698918,Commercial,38810,4,Van,no,0,0,No,0,10,Highly Urban/ Urban
5021,0,0,0,62,0,13,29452.7534502662,No,135076.211156882,Yes,M,Bachelors,Professional,26.3471185599553,Private,15190,10,z_SUV,no,3107,3,No,0,17,Highly Urban/ Urban
5022,1,8767,0,55,0,15,3113.45458179157,No, ,Yes,M,<High School,Student,24.5316049097762,Private,11550,1,Pickup,yes,5660,2,No,4,1,Highly Urban/ Urban
5023,0,0,0,39,1,13,96706.9531530628,No,313358.503969234,Yes,z_F,Bachelors,z_Blue Collar,28.4146441175477,Commercial,30410,1,Pickup,no,0,0,No,0,9,z_Highly Rural/ Rural
5024,0,0,0,32,4,0,0,No,70052.9844118643,Yes,z_F,<High School,Home Maker,16.3741526864449,Private,24100,1,Sports Car,no,4980,2,No,3,1,Highly Urban/ Urban
5025,1,966,0,48,0,10,111405.280364227,No,326744.775913354,z_No,z_F,Bachelors,Professional,11.8937668459444,Commercial,29540,4,Van,no,3848,1,No,9,11,Highly Urban/ Urban
5026,1,4666,0,38,1,10,38818.5734942141,Yes,128779.404997938,z_No,z_F,Bachelors,Professional,48.6749370155284,Private,5680,6,z_SUV,no,0,0,Yes,7,8,Highly Urban/ Urban
5027,0,0,0,41,0,11,31538.1858093093,No,0,z_No,z_F,z_High School,Student,38.5501404746341,Private,6730,1,Sports Car,no,0,0,No,1, ,Highly Urban/ Urban
5028,0,0,0,41,0,0,0,No,0,z_No,z_F,<High School,Student,42.8749857242639,Private,15660,4,Minivan,no,0,0,No,0,1,z_Highly Rural/ Rural
5029,0,0,0,45,0,11,54794.7321347982,No,0,z_No,M,Masters,Lawyer,18.6925832395842,Private,5060,10,Minivan,yes,0,0,No,0,19,Highly Urban/ Urban
5030,1,1402,0,67,0,0,0,No,0,Yes,z_F,z_High School,Student,32.8779420514791,Private,8200,7,Sports Car,no,6934,1,No,0,10,Highly Urban/ Urban
5031,0,0,0,55,0,15,67569.2457181087,No,226686.135810796,Yes,M,Bachelors,Professional,41.0869408041666,Private,13760,1,Minivan,yes,0,0,No,0,13,z_Highly Rural/ Rural
5032,0,0,0,51,0,12,242362.111446836,No,0,z_No,z_F,PhD, ,40.4421639192492,Commercial,61050,4,Panel Truck,no,0,0,No,2,9,Highly Urban/ Urban
5033,0,0,0,36,0,7,76836.5838159929,No,250652.737935478,z_No,z_F,Bachelors,z_Blue Collar,67.3072822122949,Commercial,13000,1,Sports Car,no,0,0,No,2,1,z_Highly Rural/ Rural
5035,1,926,2,39,2,15,56819.4131207784,No,188859.766828286,Yes,z_F,Bachelors,z_Blue Collar,33.6802119322848,Commercial,14660,6,z_SUV,no,0,0,Yes,1,10,Highly Urban/ Urban
5036,1,4070,0,43,0, ,40611.9082101603,No,0,z_No,M,Masters, ,35.0049278006933,Commercial,18130,1,Van,yes,4263,2,No,3,18,Highly Urban/ Urban
5037,0,0,0,53,0,14, ,No,238741.199191449,Yes,z_F,Masters, ,21.7244906212218,Commercial,21370,10,Pickup,no,0,0,No,5,21,Highly Urban/ Urban
5039,1,3590,0,35,1,8,84793.7196750087,Yes,0,z_No,z_F,z_High School,Professional,18.5672601743198,Commercial,26860,1,Pickup,no,4575,3,No,7,1,Highly Urban/ Urban
5040,0,0,0,34,1,12,42192.0401874403,No,152847.641564096,Yes,M,z_High School,z_Blue Collar,34.7959856185683,Commercial,25820,11,Panel Truck,yes,0,0,No,0,1,z_Highly Rural/ Rural
5041,0,0,0,55,0,8, ,No,219960.096279906,z_No,M,Bachelors,Clerical,36.2171532738247,Commercial,11870,1,Pickup,yes,0,0,No,1,1,z_Highly Rural/ Rural
5043,0,0,0,39,1,0,0,Yes,0,z_No,z_F,Bachelors,Student,30.5073985165586,Commercial,5400,11,z_SUV,no,11063,1,Yes,2,10,Highly Urban/ Urban
5044,0,0,0,35,1,14,22499.8964892466,No,108084.939568296,Yes,z_F,z_High School,Clerical,47.8777742046073,Private,12360,6,z_SUV,no,0,0,Yes,0,1,Highly Urban/ Urban
